년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
Sep-20,제주시,봉개동,골프장 운영업,여성,112,10481600,1352978.971,126404.454,1069239.903,2021-07-26
Sep-20,제주시,봉개동,과실 및 채소 소매업,남성,94,1540600,1515856.273,357440.827,1763408.854,2021-07-26
Sep-20,제주시,봉개동,그외 기타 종합 소매업,남성,489,29146780,1515856.273,357440.827,1763408.854,2021-07-26
Sep-20,서귀포시,예래동,육류 소매업,여성,89,3584955,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,제주시,봉개동,그외 기타 종합 소매업,여성,122,8346280,1352978.971,126404.454,1069239.903,2021-07-26
Sep-20,제주시,도두동,중식 음식점업,남성,505,11850500,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,전시 및 행사 대행업,여성,19,325500,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,슈퍼마켓,여성,1067,21596010,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,스포츠 및 레크레이션 용품 임대업,남성,423,12451200,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,스포츠 및 레크레이션 용품 임대업,여성,93,2729000,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,여관업,남성,37,3107000,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,여관업,여성,12,533000,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,여행사업,남성,430,42261775,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,여행사업,여성,214,9175710,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,욕탕업,남성,402,4497400,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,욕탕업,여성,216,2776000,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,육류 소매업,남성,246,16096930,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,육류 소매업,여성,180,12658950,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,일식 음식점업,남성,570,31281000,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,일식 음식점업,여성,439,19073500,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,자동차 임대업,남성,2626,163616678,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,도두동,자동차 임대업,여성,1453,73294597,381110.333,53646.259,905015.273,2021-07-26
Sep-20,제주시,도두동,전시 및 행사 대행업,남성,11,504000,409798.562,78967.542,1039210.688,2021-07-26
Sep-20,제주시,노형동,중식 음식점업,남성,2504,70262400,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,구좌읍,화장품 및 방향제 소매업,남성,1,55000,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,화장품 및 방향제 소매업,여성,4,102000,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,노형동,건강보조식품 소매업,남성,120,29023890,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,건강보조식품 소매업,여성,140,22924860,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,과실 및 채소 소매업,남성,980,44179670,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,과실 및 채소 소매업,여성,1654,72636792,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,관광 민예품 및 선물용품 소매업,남성,33,994600,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,구좌읍,한식 음식점업,여성,9122,296181450,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,남성,5,323000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,여성,3,158000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,그외 기타 스포츠시설 운영업,남성,16,1305000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,그외 기타 스포츠시설 운영업,여성,16,1935000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,그외 기타 종합 소매업,남성,45,27405000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,그외 기타 종합 소매업,여성,37,16005000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,기타 대형 종합 소매업,남성,14039,965482600,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,관광 민예품 및 선물용품 소매업,여성,32,442800,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,184,5422400,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,일반유흥 주점업,여성,16,1810000,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,일식 음식점업,남성,634,24011500,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,일식 음식점업,여성,515,15114700,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,전시 및 행사 대행업,남성,568,11763500,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,전시 및 행사 대행업,여성,599,12298300,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,중식 음식점업,남성,441,10810000,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,한식 음식점업,남성,11004,389248570,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,중식 음식점업,여성,186,4757000,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,차량용 가스 충전업,여성,28,1743000,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,차량용 주유소 운영업,남성,4522,223727978,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,차량용 주유소 운영업,여성,1715,74446050,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,체인화 편의점,남성,11403,122424072,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,체인화 편의점,여성,6588,68436470,4234058.001,346828.49,2404296.158,2021-07-26
Sep-20,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,208,5968400,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,구좌읍,차량용 가스 충전업,남성,35,2009080,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,제주시,노형동,기타 대형 종합 소매업,여성,17231,1059269140,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,기타 외국식 음식점업,남성,1123,30508400,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,여관업,남성,417,30051469,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,여관업,여성,180,14680751,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,여행사업,남성,61,4938500,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,여행사업,여성,57,6399900,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,욕탕업,남성,353,7796000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,욕탕업,여성,225,7584500,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,육류 소매업,남성,1971,142445423,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,스포츠 및 레크레이션 용품 임대업,여성,297,48269430,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,일반유흥 주점업,남성,210,31984000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,일반유흥 주점업,여성,91,6976000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,일식 음식점업,남성,1909,122637550,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,일식 음식점업,여성,1216,61426000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,자동차 임대업,남성,10,1728000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,자동차 임대업,여성,4,372000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,전시 및 행사 대행업,남성,168,3286900,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,육류 소매업,여성,1933,125597170,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,스포츠 및 레크레이션 용품 임대업,남성,336,54696570,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,슈퍼마켓,여성,19622,518127820,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,기타 외국식 음식점업,여성,792,22556300,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,기타 주점업,남성,129,28243000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,기타 주점업,여성,19,3583000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,기타음식료품위주종합소매업,남성,5226,361623570,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,기타음식료품위주종합소매업,여성,5887,377707300,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,마사지업,남성,10,1190000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,마사지업,여성,2,175000,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,비알콜 음료점업,남성,8134,69369100,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,비알콜 음료점업,여성,8558,74363380,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,빵 및 과자류 소매업,남성,4193,59864360,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,빵 및 과자류 소매업,여성,6512,89415180,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,서양식 음식점업,남성,4778,109894888,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,서양식 음식점업,여성,5618,108376249,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,수산물 소매업,남성,694,39049000,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,수산물 소매업,여성,433,23546200,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,제주시,노형동,슈퍼마켓,남성,23283,505156079,16508671.76,1763247.843,7180249.504,2021-07-26
Sep-20,제주시,노형동,전시 및 행사 대행업,여성,167,3459400,18283992.27,1607862.825,6393489.586,2021-07-26
Sep-20,서귀포시,표선면,중식 음식점업,남성,629,16926501,3656640.539,374970.794,1781721.871,2021-07-26
Sep-20,제주시,구좌읍,육류 소매업,남성,232,20309420,4736509.226,445296.522,2630671.71,2021-07-26
Sep-20,서귀포시,중문동,기타음식료품위주종합소매업,여성,3477,157801750,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,마사지업,여성,1,50000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,면세점,남성,782,170525440,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,면세점,여성,670,130648680,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,비알콜 음료점업,남성,341,2320050,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,비알콜 음료점업,여성,397,3224330,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,빵 및 과자류 소매업,남성,714,10357600,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,기타음식료품위주종합소매업,남성,4141,184463640,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,서양식 음식점업,남성,1151,29438760,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,서양식 음식점업,여성,1130,26582130,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,수산물 소매업,남성,70,9484500,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,수산물 소매업,여성,93,9678500,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,슈퍼마켓,남성,3365,89651940,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,슈퍼마켓,여성,2583,75292720,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,남성,482,18443300,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,빵 및 과자류 소매업,여성,785,10325800,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,기타 주점업,여성,1,140000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,기타 주점업,남성,70,14590000,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,정방동,호텔업,여성,1,10000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,화장품 및 방향제 소매업,여성,652,71731290,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,중문동,건강보조식품 소매업,여성,2,151360,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,골프장 운영업,남성,13,1206600,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,골프장 운영업,여성,3,170000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,과실 및 채소 소매업,남성,172,10658450,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,과실 및 채소 소매업,여성,160,12752570,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,관광 민예품 및 선물용품 소매업,남성,10,263500,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,관광 민예품 및 선물용품 소매업,여성,11,147000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,그외 기타 스포츠시설 운영업,남성,50,4715500,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,그외 기타 스포츠시설 운영업,여성,31,4139000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,그외 기타 종합 소매업,남성,1,100000,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,그외 기타 종합 소매업,여성,3,2350000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,기타 외국식 음식점업,남성,476,12085500,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,기타 외국식 음식점업,여성,187,4918000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,여성,62,2696200,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,여관업,남성,541,56359077,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1024,11298150,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,한식 음식점업,남성,7118,308335420,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,한식 음식점업,여성,3972,160669400,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,호텔업,남성,131,28400830,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,호텔업,여성,119,22916700,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,화장품 및 방향제 소매업,남성,7,380000,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1284,14738180,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,화장품 및 방향제 소매업,여성,32,1643400,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중앙동,건강보조식품 소매업,여성,40,7870300,765265.208,189087.534,1372945.091,2021-07-26
Sep-20,서귀포시,중앙동,과실 및 채소 소매업,남성,2672,158465764,549634.081,199680.5,1290218.895,2021-07-26
Sep-20,서귀포시,중앙동,과실 및 채소 소매업,여성,3072,138544802,765265.208,189087.534,1372945.091,2021-07-26
Sep-20,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,남성,361,7750700,549634.081,199680.5,1290218.895,2021-07-26
Sep-20,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,여성,554,11933300,765265.208,189087.534,1372945.091,2021-07-26
Sep-20,서귀포시,중앙동,그외 기타 종합 소매업,남성,3,230000,549634.081,199680.5,1290218.895,2021-07-26
Sep-20,서귀포시,중앙동,건강보조식품 소매업,남성,37,6036330,549634.081,199680.5,1290218.895,2021-07-26
Sep-20,서귀포시,중문동,체인화 편의점,여성,5592,52328510,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,체인화 편의점,남성,13719,132065641,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,여관업,여성,388,29298484,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,욕탕업,남성,1,5000,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,육류 소매업,남성,62,4309220,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,육류 소매업,여성,53,3053770,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,일반유흥 주점업,남성,165,26624800,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,일반유흥 주점업,여성,33,3805500,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,일식 음식점업,남성,549,40446300,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,일식 음식점업,여성,283,22715000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,전시 및 행사 대행업,남성,29,760200,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,전시 및 행사 대행업,여성,12,348800,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,중식 음식점업,남성,616,18504500,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,중식 음식점업,여성,289,8436200,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,차량용 가스 충전업,남성,5,748417,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,차량용 가스 충전업,여성,2,156000,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중문동,차량용 주유소 운영업,남성,1348,54045853,3406692.289,220575.744,1986140.262,2021-07-26
Sep-20,서귀포시,중문동,차량용 주유소 운영업,여성,586,24837084,3494873.109,187935.715,1395853.842,2021-07-26
Sep-20,서귀포시,중앙동,그외 기타 종합 소매업,여성,3,2110000,765265.208,189087.534,1372945.091,2021-07-26
Sep-20,서귀포시,정방동,호텔업,남성,2,70000,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,예래동,호텔업,여성,1050,342220809,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,휴양콘도 운영업,남성,27,23837335,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,휴양콘도 운영업,여성,16,11481400,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,정방동,건강보조식품 소매업,남성,37,6036330,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,건강보조식품 소매업,여성,40,7870300,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,과실 및 채소 소매업,남성,2672,158465764,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,예래동,호텔업,남성,1399,511194911,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,정방동,과실 및 채소 소매업,여성,3072,138544802,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,관광 민예품 및 선물용품 소매업,여성,554,11933300,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,그외 기타 종합 소매업,남성,3,230000,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,그외 기타 종합 소매업,여성,3,2110000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,기타 외국식 음식점업,남성,204,11841900,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,기타 외국식 음식점업,여성,111,6118000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,기타 주점업,남성,549,95189000,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,관광 민예품 및 선물용품 소매업,남성,361,7750700,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,기타 주점업,여성,60,12756000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,예래동,한식 음식점업,여성,3166,174161000,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,한식 음식점업,남성,4974,284583750,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,일식 음식점업,남성,41,4525900,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,표선면,전시 및 행사 대행업,여성,378,9892300,3247131.545,247973.529,1404057.234,2021-07-26
Sep-20,서귀포시,예래동,일식 음식점업,여성,24,3108000,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,전시 및 행사 대행업,남성,414,12035900,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,전시 및 행사 대행업,여성,363,9578200,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,중식 음식점업,남성,285,7156700,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,중식 음식점업,여성,191,4732500,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,차량용 가스 충전업,남성,42,6490110,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,차량용 가스 충전업,여성,20,2431100,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,차량용 주유소 운영업,남성,3211,119694058,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,차량용 주유소 운영업,여성,1248,49794998,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,체인화 편의점,남성,8148,95176571,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,체인화 편의점,여성,4604,59950200,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1745,18328500,1128892.83,298450.718,1693164.085,2021-07-26
Sep-20,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1167,12969300,999416.893,164144.342,1536757.27,2021-07-26
Sep-20,서귀포시,정방동,기타음식료품위주종합소매업,남성,1275,109979340,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,기타음식료품위주종합소매업,여성,1312,85360300,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,일반유흥 주점업,남성,1142,294657010,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,일반유흥 주점업,여성,234,42635550,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,일식 음식점업,남성,2271,140348500,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,일식 음식점업,여성,1666,84230500,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,전시 및 행사 대행업,남성,16,1179000,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,전시 및 행사 대행업,여성,26,1452000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,중식 음식점업,남성,1329,40429600,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,육류 소매업,여성,1079,81733330,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,차량용 주유소 운영업,남성,779,31499853,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,차량용 주유소 운영업,여성,426,19168988,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,체인화 편의점,남성,23195,224261635,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,체인화 편의점,여성,13620,149751436,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,3241,37121080,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2926,32838460,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,한식 음식점업,남성,15288,605221584,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,중식 음식점업,여성,762,21214600,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,육류 소매업,남성,865,87316600,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,욕탕업,여성,3,15000,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,비알콜 음료점업,남성,2506,23555690,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,비알콜 음료점업,여성,2730,25436750,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,빵 및 과자류 소매업,남성,2247,34349990,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,빵 및 과자류 소매업,여성,3131,43442440,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,서양식 음식점업,남성,2247,59464880,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,서양식 음식점업,여성,2058,40547150,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,수산물 소매업,남성,1846,157244804,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,수산물 소매업,여성,2001,125600500,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,슈퍼마켓,남성,3660,70549910,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,슈퍼마켓,여성,3200,70472470,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,남성,983,123915110,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,여성,1235,156326430,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,여관업,남성,1199,71768726,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,여관업,여성,618,35745745,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,정방동,욕탕업,남성,6,29000,573561.444,104733.453,1068514.868,2021-07-26
Sep-20,서귀포시,정방동,한식 음식점업,여성,10453,340609850,638216.044,114200.919,919847.092,2021-07-26
Sep-20,서귀포시,중앙동,기타 외국식 음식점업,남성,204,11841900,549634.081,199680.5,1290218.895,2021-07-26
